time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
4.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.137, 347.768, 352.612,1.782, 0.786, -3.073,356.328, 23.122, 327.829,null,null,null,null,null,null
4.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.626, 1.245, -3.059,1.154, 347.676, 352.622,1.782, 0.786, -3.073,356.332, 23.123, 327.801,null,null,null,null,null,null
4.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.626, 1.245, -3.059,1.154, 347.676, 352.622,1.782, 0.786, -3.073,356.332, 23.123, 327.801,null,null,null,null,null,null
4.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.626, 1.245, -3.059,1.154, 347.676, 352.622,1.782, 0.786, -3.073,356.332, 23.123, 327.801,null,null,null,null,null,null
4.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.626, 1.245, -3.059,1.154, 347.676, 352.622,1.782, 0.786, -3.073,356.332, 23.123, 327.801,null,null,null,null,null,null
4.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.626, 1.245, -3.059,1.154, 347.676, 352.622,1.782, 0.786, -3.073,356.332, 23.123, 327.801,null,null,null,null,null,null
4.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.626, 1.245, -3.059,1.154, 347.676, 352.622,1.782, 0.786, -3.073,356.332, 23.123, 327.801,null,null,null,null,null,null
4.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.626, 1.245, -3.059,1.154, 347.676, 352.622,1.782, 0.786, -3.073,356.332, 23.123, 327.801,null,null,null,null,null,null
4.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.626, 1.245, -3.059,1.154, 347.676, 352.622,1.782, 0.786, -3.073,356.332, 23.123, 327.801,null,null,null,null,null,null
4.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.626, 1.245, -3.059,1.154, 347.676, 352.622,1.782, 0.786, -3.073,356.332, 23.123, 327.801,null,null,null,null,null,null
4.560,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.626, 1.245, -3.059,1.154, 347.676, 352.622,1.782, 0.786, -3.073,356.332, 23.123, 327.801,null,null,null,null,null,null
4.600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.626, 1.245, -3.059,1.154, 347.676, 352.622,1.782, 0.786, -3.073,356.332, 23.123, 327.801,null,null,null,null,null,null
