time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
2.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.560,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.640,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.680,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.720,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.656, 1.273, -3.197,357.499, 89.893, 353.922,1.792, 0.784, -3.119,355.856, 37.168, 328.735,null,null,null,null,null,null
2.840,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.657, 1.272, -3.194,357.714, 89.108, 354.345,1.793, 0.784, -3.119,355.880, 36.997, 328.694,null,null,null,null,null,null
2.880,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.657, 1.272, -3.194,357.714, 89.108, 354.345,1.793, 0.784, -3.119,355.880, 36.997, 328.694,null,null,null,null,null,null
2.920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.657, 1.272, -3.194,357.714, 89.108, 354.345,1.793, 0.784, -3.119,355.880, 36.997, 328.694,null,null,null,null,null,null
2.960,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.657, 1.272, -3.194,357.714, 89.108, 354.345,1.793, 0.784, -3.119,355.880, 36.997, 328.694,null,null,null,null,null,null
3.000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.657, 1.272, -3.194,357.714, 89.108, 354.345,1.793, 0.784, -3.119,355.880, 36.997, 328.694,null,null,null,null,null,null
3.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.657, 1.272, -3.194,357.714, 89.108, 354.345,1.793, 0.784, -3.119,355.880, 36.997, 328.694,null,null,null,null,null,null
3.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.657, 1.272, -3.194,357.714, 89.108, 354.345,1.793, 0.784, -3.119,355.880, 36.997, 328.694,null,null,null,null,null,null
3.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.657, 1.272, -3.194,357.714, 89.108, 354.345,1.793, 0.784, -3.119,355.880, 36.997, 328.694,null,null,null,null,null,null
3.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.657, 1.272, -3.194,357.714, 89.108, 354.345,1.793, 0.784, -3.119,355.880, 36.997, 328.694,null,null,null,null,null,null
3.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.657, 1.272, -3.194,357.714, 89.108, 354.345,1.793, 0.784, -3.119,355.880, 36.997, 328.694,null,null,null,null,null,null
3.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.657, 1.272, -3.194,357.714, 89.108, 354.345,1.793, 0.784, -3.119,355.880, 36.997, 328.694,null,null,null,null,null,null
