time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
2.840,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.880,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.960,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
