time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
0.757,-1.165, 1.436, -3.477,330.486, 284.618, 354.503,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,323.995, 72.126, 44.404,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.763,-1.165, 1.436, -3.477,330.486, 284.618, 354.503,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,323.995, 72.126, 44.404,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.769,-1.165, 1.436, -3.477,330.486, 284.618, 354.503,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,323.995, 72.126, 44.404,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.775,-1.165, 1.436, -3.477,330.486, 284.618, 354.503,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,323.995, 72.126, 44.404,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.781,-1.165, 1.436, -3.477,330.486, 284.618, 354.503,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,323.995, 72.126, 44.404,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.787,-1.165, 1.436, -3.477,330.486, 284.618, 354.503,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,323.995, 72.126, 44.404,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.793,-1.165, 1.436, -3.477,330.486, 284.618, 354.503,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,323.995, 72.126, 44.404,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.799,-1.165, 1.436, -3.477,330.464, 284.592, 354.556,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.668,324.125, 72.152, 44.396,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.805,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.812,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.819,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.824,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.830,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.836,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.843,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.849,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.855,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
