time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
2.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.346, 1.544, -0.893,17.413, 48.116, 348.197,2.467, 0.954, -1.029,355.538, 282.202, 346.781,null,null,null,null,null,null
2.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.320, 1.559, -0.875,16.474, 39.034, 348.555,2.457, 0.964, -1.031,356.779, 283.048, 345.776,null,null,null,null,null,null
2.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.287, 1.573, -0.864,15.076, 29.066, 349.143,2.446, 0.975, -1.033,357.628, 281.290, 345.715,null,null,null,null,null,null
2.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.287, 1.573, -0.864,15.076, 29.066, 349.143,2.446, 0.975, -1.033,357.628, 281.290, 345.715,null,null,null,null,null,null
2.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.287, 1.573, -0.864,15.076, 29.066, 349.143,2.446, 0.975, -1.033,357.628, 281.290, 345.715,null,null,null,null,null,null
2.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.287, 1.573, -0.864,15.076, 29.066, 349.143,2.446, 0.975, -1.033,357.628, 281.290, 345.715,null,null,null,null,null,null
2.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.287, 1.573, -0.864,15.076, 29.066, 349.143,2.446, 0.975, -1.033,357.628, 281.290, 345.715,null,null,null,null,null,null
2.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.287, 1.573, -0.864,15.076, 29.066, 349.143,2.446, 0.975, -1.033,357.628, 281.290, 345.715,null,null,null,null,null,null
2.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.287, 1.573, -0.864,15.076, 29.066, 349.143,2.446, 0.975, -1.033,357.628, 281.290, 345.715,null,null,null,null,null,null
2.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.287, 1.573, -0.864,15.076, 29.066, 349.143,2.446, 0.975, -1.033,357.628, 281.290, 345.715,null,null,null,null,null,null
2.560,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.287, 1.573, -0.864,15.076, 29.066, 349.143,2.446, 0.975, -1.033,357.628, 281.290, 345.715,null,null,null,null,null,null
2.600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.287, 1.573, -0.864,15.076, 29.066, 349.143,2.446, 0.975, -1.033,357.628, 281.290, 345.715,null,null,null,null,null,null
2.640,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.287, 1.573, -0.864,15.076, 29.066, 349.143,2.446, 0.975, -1.033,357.628, 281.290, 345.715,null,null,null,null,null,null
2.680,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.287, 1.573, -0.864,15.076, 29.066, 349.143,2.446, 0.975, -1.033,357.628, 281.290, 345.715,null,null,null,null,null,null
2.720,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.253, 1.585, -0.854,14.443, 20.026, 350.153,2.433, 0.987, -1.035,357.546, 280.151, 346.666,null,null,null,null,null,null
2.760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
2.800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
2.840,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
2.880,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
2.920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
2.960,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
3.000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
3.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
3.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
3.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
3.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
